Geweke_Z_score,best_llh,best_post,best_pri,caset,disc,gen_e,gen_llh,gen_llh_with_model_e,gen_post,gen_pri,model_e,mx_f,mx_precision,mx_recall,n_genes,n_tumors,prog_f,prog_precision,prog_recall,spent_time,star_llh,star_post,star_pri,tree_depth,tree_idx,tree_size,w_mx_f,w_mx_precision,w_mx_recall,w_prog_f,w_prog_precision,w_prog_recall
0.147,-124.5029,-124.5029,0.0,0.19981684981684983,0.3788461538461538,0.02,-180.26732906831253,-118.54165213084383,-180.26732906831253,0.0,0.015161847797020452,0.0,0.0,0.0,14.0,30.0,0.6206896551724138,0.6,0.6428571428571429,5918.0,-195.5841,-195.5841,0.0,3.0,27.0,1.0,0.0,0.0,0.0,0.7664734143923935,0.7631859226085985,0.7697893510361594
0.275,-443.3273,-443.3273,0.0,0.12820512820512817,0.30494505494505497,0.02,-593.6990212756735,-421.75609757174357,-593.6990212756735,0.0,0.02300658621156948,0.0,0.0,0.0,14.0,100.0,0.7999999999999999,0.8148148148148148,0.7857142857142857,17065.0,-561.9405,-561.9405,0.0,3.0,27.0,1.0,0.0,0.0,0.0,0.9637068523719443,0.9430928976059513,0.985242096744367
0.387,-1241.965,-1241.965,0.0,0.005494505494505495,0.038461538461538464,0.02,-1768.3460186589393,-1186.7009236079025,-1768.3460186589393,0.0,0.022660270030018335,0.0,0.0,0.0,14.0,300.0,0.9818181818181818,1.0,0.9642857142857143,31139.0,-1764.2303,-1764.2303,0.0,3.0,27.0,1.0,0.0,0.0,0.0,0.9966381236994498,1.0,0.993298776084765
0.045,-27.2839,-27.2839,0.0,0.3816849816849817,0.5628663003663,0.001,-53.47076545786311,-33.531719612380165,-53.47076545786311,0.0,0.0019505706630034575,0.4444444444444444,0.6666666666666666,0.3333333333333333,14.0,10.0,0.5106382978723405,0.4444444444444444,0.6,1913.0,-41.0107,-41.0107,0.0,1.824,28.0,1.889,0.9917534787939498,0.9994490174554735,0.9841755425459651,0.7688293043404634,0.8372744430135358,0.7107289503064783
0.262,-79.4574,-79.4574,0.0,0.2680555555555556,0.4765575396825399,0.001,-166.80026644590754,-79.54917281383315,-166.80026644590754,0.0,0.002714355126100592,0.4,1.0,0.25,16.0,30.0,0.588235294117647,0.7142857142857143,0.5,5119.0,-126.5457,-126.5457,0.0,1.824,28.0,1.889,0.9127700404397521,1.0,0.8395372408693929,0.8465433026222268,0.9607191788848026,0.7566230607267467
0.619,-272.4843,-272.4843,0.0,0.1791666666666667,0.3327083333333334,0.001,-551.6044085484464,-288.13492029803723,-551.6044085484464,0.0,0.0010472189359216216,0.5,0.75,0.375,16.0,100.0,0.7599999999999999,0.95,0.6333333333333333,17905.0,-423.4898,-423.4898,0.0,1.824,28.0,1.889,0.9493010977722885,0.999548476290855,0.9038637954917281,0.9956870642253168,0.9995921047603962,0.9918124160867724
0.194,-797.693,-797.693,0.0,0.08921568627450982,0.1879726890756304,0.001,-1705.2613194630514,-803.5827985791232,-1705.2613194630514,0.0,0.0023940311995582658,0.8235294117647058,1.0,0.7,17.0,300.0,0.8787878787878789,0.8055555555555556,0.9666666666666667,50725.0,-1268.5985,-1268.5985,0.0,1.824,28.0,1.889,0.9940092720789316,1.0,0.988089894360262,0.99818001417794,0.9969265960757715,0.9994365880484339
0.058,-27.8219,-27.8219,0.0,0.22424242424242424,0.4360209235209234,0.01,-48.90598194024765,-31.822428261314773,-48.90598194024765,0.0,0.01273442631820219,0.8,1.0,0.6666666666666666,12.0,10.0,0.6829268292682926,0.6363636363636364,0.7368421052631579,1377.0,-45.8254,-45.8254,0.0,1.824,28.0,1.889,0.9778858358924999,1.0,0.9567285830016651,0.8849171528984681,0.8721403947377255,0.8980738329971424
0.417,-94.3571,-94.3571,0.0,0.3638888888888889,0.4669775132275133,0.01,-173.34009148027957,-99.13942650368583,-173.34009148027957,0.0,0.0017667147006576506,0.5,0.75,0.375,16.0,30.0,0.5964912280701755,0.6296296296296297,0.5666666666666667,6473.0,-134.3769,-134.3769,0.0,1.824,28.0,1.889,0.9112709685129282,0.999607408141574,0.8372796195472951,0.9253772230702833,0.957047454876213,0.8957358890906016
0.323,-320.5032,-320.5032,0.0,0.5422794117647058,0.6156582898310846,0.01,-592.4049311687048,-320.51770927609783,-592.4049311687048,0.0,0.005004594641369287,0.30769230769230765,0.6666666666666666,0.2,17.0,100.0,0.40579710144927544,0.358974358974359,0.4666666666666667,20410.0,-477.115,-477.115,0.0,1.824,28.0,1.889,0.8783679561317003,0.929618024615267,0.8324734895645385,0.8347954925820397,0.7405270432302997,0.956565442501373
0.63,-1019.0388,-1019.0388,0.0,0.020098039215686276,0.1259803921568627,0.01,-1811.5961646377373,-1019.9565997028426,-1811.5961646377373,0.0,0.005892887850740801,0.8235294117647058,1.0,0.7,17.0,300.0,1.0,1.0,1.0,52392.0,-1493.4019,-1493.4019,0.0,1.824,28.0,1.889,0.9878527515553756,1.0,0.9759970726328776,1.0,1.0,1.0
0.231,-33.8232,-33.8232,0.0,0.2736263736263736,0.4944400837257979,0.02,-61.7968027561335,-46.06402561216363,-61.7968027561335,0.0,0.0068014528786666,0.4444444444444444,0.6666666666666666,0.3333333333333333,14.0,10.0,0.7,0.8235294117647058,0.6086956521739131,1855.0,-59.1467,-59.1467,0.0,1.824,28.0,1.889,0.8185393263895548,0.8360034357746332,0.8017899368982642,0.8948821001340862,0.9646360044831997,0.8345358807022355
0.217,-130.2244,-130.2244,0.0,0.3920833333333333,0.6003472222222225,0.02,-191.90376377120126,-132.16006711422153,-191.90376377120126,0.0,0.0028696879663956784,0.30769230769230765,0.5,0.2222222222222222,16.0,30.0,0.5098039215686274,0.52,0.5,5184.0,-172.2458,-172.2458,0.0,1.824,28.0,1.889,0.8595291179211315,0.8587436799487818,0.8603159939886662,0.8145091128145535,0.8913313472779096,0.7498784475799731
0.2,-421.0623,-421.0623,0.0,0.5371848739495798,0.6318372803666915,0.02,-630.1105495127043,-393.31465087948334,-630.1105495127043,0.0,0.008861903461140342,0.23529411764705882,0.2857142857142857,0.2,17.0,100.0,0.3880597014925374,0.35135135135135137,0.43333333333333335,18608.0,-540.5182,-540.5182,0.0,1.824,28.0,1.889,0.7033083578651069,0.6930642567943558,0.7138598359395042,0.8577715062364234,0.8409763112483001,0.875251207503868
0.143,-1287.9109,-1287.9109,0.0,0.0821078431372549,0.18412990196078424,0.02,-1930.8458807069483,-1291.7070123916285,-1930.8458807069483,0.0,0.01689759027479062,0.7368421052631577,0.7777777777777778,0.7,17.0,300.0,0.9523809523809523,0.9090909090909091,1.0,46915.0,-1649.878,-1649.878,0.0,1.824,28.0,1.889,0.9418952719917485,0.9576881920384971,0.9266147734404077,0.9928010268082854,0.9857049632032453,1.0
0.571,-32.4285,-32.4285,0.0,0.8564133986928104,0.7747665324871209,0.001,-65.78227011330266,-46.66394320990724,-65.78227011330266,0.0,0.0006793723068576026,0.3636363636363636,0.3333333333333333,0.4,17.0,10.0,0.12658227848101267,0.10869565217391304,0.15151515151515152,2279.0,-46.3616,-46.3616,0.0,2.654,29.0,2.0,0.5211301198931078,0.3992845196923931,0.75,0.3060555993898468,0.23387086737491092,0.4426940401221969
1.51,-149.0283,-149.0283,0.0,0.21224512202773071,0.39705674760022724,0.001,-279.11567995864755,-223.29543427739546,-279.11567995864755,0.0,0.0008706261017187524,0.6923076923076923,0.9,0.5625,23.0,30.0,0.7254901960784315,0.8043478260869565,0.6607142857142857,8915.0,-197.6555,-197.6555,0.0,2.654,29.0,2.0,0.9493472944519605,0.9997998495542738,0.9037420699628713,0.9428853945201598,0.9679137161240137,0.919118811987681
0.239,-446.0791,-446.0791,0.0,0.0356446672236146,0.1442750394504779,0.001,-796.8227556306196,-578.4440501455063,-796.8227556306196,0.0,0.0006327682869571965,0.8571428571428571,0.8,0.9230769230769231,19.0,100.0,0.9090909090909091,0.875,0.9459459459459459,19981.0,-570.9387,-570.9387,0.0,2.654,29.0,2.0,0.9997046085025664,0.9994225687213463,0.9999868075135164,0.9992153573508005,0.9984704478290611,0.9999613791828382
0.358,-1460.3526,-1460.3526,0.0,0.05756634669678147,0.2430108538804195,0.001,-2777.709512062946,-2349.451992314684,-2777.709512062946,0.0,0.000539414863178981,0.8571428571428571,1.0,0.75,23.0,300.0,0.7961165048543689,0.8913043478260869,0.7192982456140351,74249.0,-1907.4309,-1907.4309,0.0,2.654,29.0,2.0,0.9997940515714884,1.0,0.9995881879550204,0.9961748501591359,0.9998886840049083,0.9924885024178494
0.01,-43.4964,-43.4964,0.0,0.5752412075941487,0.648133738084718,0.01,-82.05909810541841,-68.17959133072411,-82.05909810541841,0.0,0.0005299128175032632,0.7777777777777778,0.7777777777777778,0.7777777777777778,18.0,10.0,0.3018867924528302,0.22857142857142856,0.4444444444444444,2561.0,-58.0996,-58.0996,0.0,2.654,29.0,2.0,0.7938867902217384,0.7183969852120503,0.8871045374161969,0.7654277213630573,0.6779484250111909,0.878827516920676
0.457,-143.6048,-143.6048,0.0,0.347562358276644,0.49712012854869964,0.01,-264.9025993596181,-238.04947879363655,-264.9025993596181,0.0,0.0031846185016824115,0.5263157894736842,1.0,0.35714285714285715,21.0,30.0,0.6206896551724138,0.6428571428571429,0.6,8890.0,-186.9368,-186.9368,0.0,2.654,29.0,2.0,0.8115049562407647,1.0,0.6828004546606751,0.8341251458147807,0.781075973159997,0.8949053929778218
0.2,-540.4888,-540.4888,0.0,0.3252776209297949,0.5791417848730116,0.01,-875.9732427962776,-641.0545806686617,-875.9732427962776,0.0,0.0010458694840235739,0.3,0.75,0.1875,23.0,100.0,0.49462365591397844,0.6216216216216216,0.4107142857142857,29474.0,-619.1236,-619.1236,0.0,2.654,29.0,2.0,0.48600775668305335,0.8100529949686174,0.34714103887581815,0.5190241057657292,0.7355144654375531,0.40099559123308504
0.285,-1594.2639,-1594.2639,0.0,0.20481429681429675,0.3401549561549562,0.01,-2803.425699191857,-1602.967475332919,-2803.425699191857,0.0,0.0032106596430675916,0.7272727272727273,1.0,0.5714285714285714,26.0,300.0,0.6515151515151515,0.7288135593220338,0.589041095890411,84428.0,-1999.1461,-1999.1461,0.0,2.654,29.0,2.0,0.9981588517732273,1.0,0.996324470740633,0.9734698196287778,0.9798662253024818,0.9671563817250319
0.377,-43.1421,-43.1421,0.0,0.5974089635854343,0.7302332675494442,0.02,-64.63827559597374,-43.06846506362853,-64.63827559597374,0.0,0.0007952754349569411,0.42857142857142855,0.375,0.5,17.0,10.0,0.07272727272727271,0.09523809523809523,0.058823529411764705,2884.0,-47.2603,-47.2603,0.0,2.654,29.0,2.0,0.8931177173867372,0.8610275809132797,0.9276924245978118,0.2194053093026752,0.5896628669575511,0.13477696733180736
0.296,-176.39,-176.39,0.0,0.4588744588744589,0.791225176939462,0.02,-278.47255536197474,-308.3692929545534,-278.47255536197474,0.0,0.0008999840599468131,0.0,0.0,0.0,22.0,30.0,0.0,0.0,0.0,8512.0,-196.1378,-196.1378,0.0,2.654,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.285,-537.9179,-537.9179,0.0,0.29628205128205115,0.45980158730158777,0.02,-916.9802248542426,-563.4484411544804,-916.9802248542426,0.0,0.002344863706075602,0.6060606060606061,0.8333333333333334,0.47619047619047616,26.0,100.0,0.5849056603773585,0.9393939393939394,0.4246575342465753,26262.0,-643.2333,-643.2333,0.0,2.654,29.0,2.0,0.8391968687339751,0.9536304377272764,0.7492843801818211,0.8602409851472184,0.8573475608530857,0.8631540053536129
0.303,-1859.8741,-1859.8741,0.0,0.2586180144641683,0.3800850388927313,0.02,-2883.0410222034834,-1874.9321174566257,-2883.0410222034834,0.0,0.004868798980131595,0.742857142857143,0.9285714285714286,0.6190476190476191,26.0,300.0,0.5625,0.6545454545454545,0.4931506849315068,82993.0,-2167.2556,-2167.2556,0.0,2.654,29.0,2.0,0.9825225723051227,0.9799039756900519,0.9851552017674648,0.9136568171412375,0.9460881476959452,0.883375246964175
0.052,-15.4509,-15.4509,0.0,0.787331649831649,0.5670995670995669,0.001,-34.90441055206789,-10.514695132559476,-34.90441055206789,0.0,0.0013092183661838719,0.0,0.0,0.0,12.0,10.0,0.5365853658536586,0.9166666666666666,0.3793103448275862,2001.0,-16.5406,-16.5406,0.0,3.211,30.0,1.727,0.0,0.0,0.0,0.9074537797113396,0.9922139639912944,0.8360352134278874
0.078,-73.8711,-73.8711,0.0,0.24629120879120878,0.49383394383394347,0.001,-128.40315217395323,-56.3265791028201,-128.40315217395323,0.0,0.0011124227209791753,0.7499999999999999,1.0,0.6,13.0,30.0,0.8,0.967741935483871,0.6818181818181818,4690.0,-83.7182,-83.7182,0.0,3.211,30.0,1.727,0.9987820468399273,1.0,0.997567056890603,0.9063197295810499,0.9972313197323531,0.8305990066380295
0.115,-189.5701,-189.5701,0.0,0.437438725490196,0.5194065126050418,0.001,-506.4950701478523,-196.37264503105382,-506.4950701478523,0.0,0.006072785814256262,0.2222222222222222,1.0,0.125,17.0,100.0,0.671875,0.8431372549019608,0.5584415584415584,23512.0,-276.0319,-276.0319,0.0,3.211,30.0,1.727,0.6094691344742925,1.0,0.43829960886475916,0.9175324119018546,0.9114525325977584,0.9236939480402231
0.856,-532.3709,-532.3709,0.0,0.21359332675122136,0.44248816485658554,0.001,-1624.9433002035692,-497.81206193634716,-1624.9433002035692,0.0,0.0013467423937333564,0.6153846153846153,1.0,0.4444444444444444,19.0,300.0,0.7784431137724551,0.9027777777777778,0.6842105263157895,76420.0,-711.8334,-711.8334,0.0,3.211,30.0,1.727,0.983790372117663,1.0,0.9680978659568181,0.9687497582518585,0.9900262086143279,0.9483685637972192
0.263,-21.3328,-21.3328,0.0,0.559829931972789,0.5419633408919119,0.01,-49.553570742496476,-28.647403936082906,-49.553570742496476,0.0,0.010476005970275237,0.2857142857142857,1.0,0.16666666666666666,15.0,10.0,0.6407766990291262,0.8461538461538461,0.515625,2709.0,-29.7106,-29.7106,0.0,3.211,30.0,1.727,0.8738829761874987,1.0,0.7760143552656213,0.9262890660450397,0.9612379631034356,0.8937923703846824
0.214,-81.7701,-81.7701,0.0,0.7256660168940853,0.6058592398504677,0.01,-176.75342690949572,-73.34967791652609,-176.75342690949572,0.0,0.0009531001665587728,0.13333333333333333,0.16666666666666666,0.1111111111111111,19.0,30.0,0.4050632911392405,0.5079365079365079,0.3368421052631579,9020.0,-103.6885,-103.6885,0.0,3.211,30.0,1.727,0.6268812415907009,0.652009764891996,0.6036177514571166,0.7943739603553045,0.9154667639312681,0.701573726811086
0.228,-286.0421,-286.0421,0.0,0.8070314675577833,0.6296122250069619,0.01,-594.0281994798867,-296.1108671957815,-594.0281994798867,0.0,0.0033040155736846315,0.3636363636363636,1.0,0.2222222222222222,19.0,100.0,0.4552845528455284,1.0,0.29473684210526313,29085.0,-364.4926,-364.4926,0.0,3.211,30.0,1.727,0.6038946077445762,1.0,0.4325566043183729,0.8152345286276599,1.0,0.6880978120364664
0.095,-749.49,-749.49,0.0,0.0905922212939757,0.190072403230298,0.01,-1697.4112603604578,-707.3713114885054,-1697.4112603604578,0.0,0.0041234290146957625,0.8750000000000001,1.0,0.7777777777777778,19.0,300.0,0.9297297297297298,0.9555555555555556,0.9052631578947369,70448.0,-888.4593,-888.4593,0.0,3.211,30.0,1.727,0.9967275311190632,1.0,0.9934764104818167,0.9723213821905452,0.99713438221532,0.948713307156879
0.041,-26.6274,-26.6274,0.0,0.9960084033613446,0.763883053221288,0.02,-53.763927849956765,-29.59513529683842,-53.763927849956765,0.0,0.0006174883070951983,0.0,0.0,0.0,17.0,10.0,0.05063291139240506,0.3333333333333333,0.0273972602739726,3499.0,-29.2031,-29.2031,0.0,3.211,30.0,1.727,0.0,0.0,0.0,0.03654684471163192,0.384246675220338,0.01918583319999764
0.022,-68.9459,-68.9459,0.0,0.49448979591836734,0.5493367346938778,0.02,-136.4138210343566,-72.20322700741916,-136.4138210343566,0.0,0.009334607439740834,0.5,0.5,0.5,15.0,30.0,0.6138613861386139,0.6888888888888889,0.5535714285714286,6092.0,-78.9834,-78.9834,0.0,3.211,30.0,1.727,0.7971696917277384,0.6967722585683654,0.9313701767784386,0.832418856201553,0.9315156518801944,0.7523790298755233
0.024,-288.2402,-288.2402,0.0,0.987159818738766,0.7408556112503484,0.02,-576.4398666018401,-290.18547493779516,-576.4398666018401,0.0,0.008865683633759936,0.1818181818181818,0.5,0.1111111111111111,19.0,100.0,0.13559322033898305,0.34782608695652173,0.08421052631578947,25803.0,-328.7845,-328.7845,0.0,3.211,30.0,1.727,0.8227351336719742,0.9713023522720813,0.7135871814162174,0.0689474909035385,0.4635412781442684,0.037243563801844924
0.163,-899.0644,-899.0644,0.0,0.05933246415702556,0.32812935115566677,0.02,-1779.0600720395998,-891.924050517907,-1779.0600720395998,0.0,0.007630057503478683,0.8750000000000001,1.0,0.7777777777777778,19.0,300.0,0.8508287292817679,0.8953488372093024,0.8105263157894737,69675.0,-1087.218,-1087.218,0.0,3.211,30.0,1.727,0.9935804401782492,1.0,0.9872427761183659,0.9778761619531252,0.9862971887764501,0.9695977155945934
0.005,-56.6745,-56.6745,0.0,0.4672123015873016,0.7020570054945059,0.001,-80.24628671091921,-71.706989690994,-80.24628671091921,0.0,0.0046383406736533895,0.4444444444444445,0.5,0.4,16.0,10.0,0.0,0.0,0.0,1866.0,-63.6083,-63.6083,0.0,1.892,31.0,3.083,0.43543778198933597,0.6311959647549413,0.33236010934533927,0.0,0.0,0.0
0.746,-156.3548,-156.3548,0.0,0.37403347578347573,0.653610202297702,0.001,-338.6057847324166,-347.4235065984383,-338.6057847324166,0.0,0.0007104605208137812,0.35714285714285715,0.5,0.2777777777777778,25.0,30.0,0.3404255319148936,0.2807017543859649,0.43243243243243246,8082.0,-203.0565,-203.0565,0.0,1.892,31.0,3.083,0.22760311652949575,0.5255093526263709,0.14525783585008187,0.22350209253377049,0.14630607110596855,0.47315424015545415
1.328,-682.8434,-682.8434,0.0,0.08068965517241379,0.17932892139788664,0.001,-1327.4485129238824,-1163.3820869334982,-1327.4485129238824,0.0,0.0006324990521363905,0.9803921568627451,1.0,0.9615384615384616,30.0,100.0,0.8085106382978723,0.7215189873417721,0.9193548387096774,26421.0,-860.3086,-860.3086,0.0,1.892,31.0,3.083,0.9999841948869228,1.0,0.9999683902734409,0.6715342560785297,0.5058881388081055,0.998469305520011
0.286,-2214.302,-2214.302,0.0,0.14427409010742342,0.24524254146102853,0.001,-3919.212020088636,-2482.0358873847204,-3919.212020088636,0.0,0.00166467738462095,0.7894736842105262,0.8823529411764706,0.7142857142857143,36.0,300.0,0.6931818181818181,0.7261904761904762,0.6630434782608695,84125.0,-2706.287,-2706.287,0.0,1.892,31.0,3.083,0.9957008931360991,0.9943858883399689,0.9970193805388439,0.965168464892733,0.9718044848064771,0.9586224591598884
0.452,-74.6441,-74.6441,0.0,0.25320048309178744,0.7237358102847231,0.01,-126.79303030973486,-116.55253434235114,-126.79303030973486,0.0,0.0011138365919410784,0.26086956521739135,0.375,0.2,24.0,10.0,0.0,0.0,0.0,3276.0,-84.7319,-84.7319,0.0,1.892,31.0,3.083,0.6523310032284754,0.8463464286811679,0.5306788332412143,0.0,0.0,0.0
0.046,-207.8367,-207.8367,0.0,0.3116390497942917,0.7373630905384918,0.01,-412.93145090647704,-334.1825088686408,-412.93145090647704,0.0,0.000802725502601445,0.19047619047619047,0.4444444444444444,0.12121212121212122,32.0,30.0,0.2184873949579832,0.25,0.19402985074626866,11837.0,-253.146,-253.146,0.0,1.892,31.0,3.083,0.5451556935386667,0.7887216379260772,0.41652742791782166,0.547251296712592,0.5154763893627025,0.5832008645695889
0.5,-782.6105,-782.6105,0.0,0.17211640211640214,0.35011343594676886,0.01,-1347.7575794259956,-974.7937526406897,-1347.7575794259956,0.0,0.001114804662160202,0.6478873239436621,0.7666666666666667,0.5609756097560976,36.0,100.0,0.591715976331361,0.6578947368421053,0.5376344086021505,36597.0,-934.1783,-934.1783,0.0,1.892,31.0,3.083,0.9722121767966665,0.9664996964014356,0.9779925857232566,0.9082436893223335,0.9067453879816917,0.9097469504290777
0.848,-2455.2887,-2455.2887,0.0,0.11915665665665667,0.2626461959795294,0.01,-4018.6951274867856,-2472.3972755177992,-4018.6951274867856,0.0,0.002784177014157249,0.7499999999999999,1.0,0.6,37.0,300.0,0.7431693989071038,0.8192771084337349,0.68,93905.0,-2891.0657,-2891.0657,0.0,1.892,31.0,3.083,0.9792095652511459,1.0,0.9592660079069623,0.9493807663566354,0.938087323111807,0.960949442019577
0.291,-60.0623,-60.0623,0.0,0.45881459522763873,0.7286744807125265,0.02,-106.82252837729514,-102.14901436364137,-106.82252837729514,0.0,0.002728762007384744,0.2,0.4,0.13333333333333333,24.0,10.0,0.2278481012658228,0.2647058823529412,0.2,2570.0,-85.3195,-85.3195,0.0,1.892,31.0,3.083,0.5253913106484185,0.8729980777563828,0.3757691165947732,0.2671363907218385,0.19092452619284517,0.4446142918110472
0.727,-244.2754,-244.2754,0.0,0.6294952695154308,0.8014220938112049,0.02,-432.92567325761826,-408.3139916270426,-432.92567325761826,0.0,0.000668710544571454,0.0930232558139535,0.2,0.06060606060606061,32.0,30.0,0.1360544217687075,0.12195121951219512,0.15384615384615385,9896.0,-291.3994,-291.3994,0.0,1.892,31.0,3.083,0.16413356540189686,0.26920675173703856,0.11805565700489708,0.12920179653769193,0.08578550080648127,0.2615966195587682
0.458,-908.3693,-908.3693,0.0,0.34193782527115857,0.7081556269056262,0.02,-1361.9454031770085,-960.6644770963957,-1361.9454031770085,0.0,0.001914626193385575,0.2191780821917808,0.2857142857142857,0.17777777777777778,37.0,100.0,0.26436781609195403,0.3108108108108108,0.23,31579.0,-991.2157,-991.2157,0.0,1.892,31.0,3.083,0.6871289133341246,0.752756154828584,0.6320271415535498,0.6195383853852742,0.5634679712163715,0.6880010206100545
0.727,-2814.7042,-2814.7042,0.0,0.1680930930930931,0.39371045657810383,0.02,-4159.874396727449,-2826.354140590293,-4159.874396727449,0.0,0.006841898233397327,0.5915492957746479,0.8076923076923077,0.4666666666666667,37.0,300.0,0.5939393939393939,0.7538461538461538,0.49,89284.0,-3134.4455,-3134.4455,0.0,1.892,31.0,3.083,0.9086601063603865,0.9807393235744889,0.8464504219345388,0.7959900691180999,0.7572599005449724,0.8388955025159311
0.089,-34.5604,-34.5604,0.0,0.4712301587301587,0.605916768416769,0.001,-54.346615270230714,-38.95336013866551,-54.346615270230714,0.0,0.003082863528538254,0.5714285714285715,0.5,0.6666666666666666,13.0,10.0,0.10810810810810811,0.07692307692307693,0.18181818181818182,1651.0,-49.5542,-49.5542,0.0,1.947,32.0,1.462,0.6716041155017463,0.507744304337559,0.9916212309223161,0.05027841317555581,0.04182682115516921,0.06301038975244098
